Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63656839,01/06/2025 10:03:09 PM,01/07/2025 12:43:44 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11373,84-25 ELMHURST AVENUE,ELMHURST AVENUE,MACNISH STREET,KETCHAM STREET,MACNISH STREET,KETCHAM STREET,ADDRESS,ELMHURST,ELMHURST AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/07/2025 12:43:47 AM,04 QUEENS,4015187501,QUEENS,1017428,209857,ONLINE,Unspecified,QUEENS,,,,,,,,40.742623358424275,-73.88026854854962,"(40.742623358424275, -73.88026854854962)"
63660833,01/06/2025 10:02:48 PM,01/06/2025 10:58:42 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11691,1062 DICKENS STREET,DICKENS STREET,BEATRICE COURT,IVES COURT,BEATRICE COURT,IVES COURT,ADDRESS,FAR ROCKAWAY,DICKENS STREET,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,01/06/2025 10:58:45 PM,14 QUEENS,4157170039,QUEENS,1050711,159469,PHONE,Unspecified,QUEENS,,,,,,,,40.60413266858328,-73.76065546706725,"(40.60413266858328, -73.76065546706725)"
63651826,01/06/2025 10:01:51 PM,01/07/2025 02:28:11 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11385,77-68 79 PLACE,79 PLACE,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,ADDRESS,RIDGEWOOD,79 PLACE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/07/2025 02:28:14 AM,05 QUEENS,4038160080,QUEENS,1020064,196252,MOBILE,Unspecified,QUEENS,,,,,,,,40.705270689592986,-73.87082826864851,"(40.705270689592986, -73.87082826864851)"
63655257,01/06/2025 09:59:14 PM,01/07/2025 01:40:46 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10465,211 THROGS NECK BOULEVARD,THROGS NECK BOULEVARD,MILTON PLACE,LAWTON AVENUE,MILTON PLACE,LAWTON AVENUE,ADDRESS,BRONX,THROGS NECK BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/07/2025 01:40:48 AM,10 BRONX,2054510017,BRONX,1036065,237191,ONLINE,Unspecified,BRONX,,,,,,,,40.81755822435101,-73.81280144833956,"(40.81755822435101, -73.81280144833956)"
63653298,01/06/2025 09:53:13 PM,01/07/2025 08:01:58 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10469,2701 YOUNG AVENUE,YOUNG AVENUE,ALLERTON AVENUE,DEWITT PLACE,ALLERTON AVENUE,DEWITT PLACE,ADDRESS,BRONX,YOUNG AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/07/2025 08:02:02 AM,11 BRONX,2045280001,BRONX,1026256,254632,MOBILE,Unspecified,BRONX,,,,,,,,40.865480694949035,-73.84813032985979,"(40.865480694949035, -73.84813032985979)"
63660803,01/06/2025 09:52:52 PM,01/06/2025 10:10:49 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11369,32-20 92 STREET,92 STREET,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,ADDRESS,EAST ELMHURST,92 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/06/2025 10:10:53 PM,03 QUEENS,4014210001,QUEENS,1018505,215474,MOBILE,Unspecified,QUEENS,,,,,,,,40.75803648392323,-73.8763533063131,"(40.75803648392323, -73.8763533063131)"
63659176,01/06/2025 09:49:39 PM,01/07/2025 02:23:18 AM,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11208,43 PINE STREET,PINE STREET,ETNA STREET,RIDGEWOOD AVENUE,ETNA STREET,RIDGEWOOD AVENUE,ADDRESS,BROOKLYN,PINE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/07/2025 02:23:20 AM,05 BROOKLYN,3041180002,BROOKLYN,1019257,189127,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68571746816194,-73.87377593228254,"(40.68571746816194, -73.87377593228254)"
63654813,01/06/2025 09:49:23 PM,01/06/2025 09:53:33 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11357,149-50 17 ROAD,17 ROAD,149 STREET,150 STREET,149 STREET,150 STREET,ADDRESS,WHITESTONE,17 ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/06/2025 09:53:35 PM,07 QUEENS,4046670048,QUEENS,1035409,224788,PHONE,Unspecified,QUEENS,,,,,,,,40.78351927865653,-73.81526595430135,"(40.78351927865653, -73.81526595430135)"
63651485,01/06/2025 09:47:51 PM,01/07/2025 02:22:41 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,37 PINE STREET,PINE STREET,ETNA STREET,RIDGEWOOD AVENUE,ETNA STREET,RIDGEWOOD AVENUE,ADDRESS,BROOKLYN,PINE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/07/2025 02:22:44 AM,05 BROOKLYN,3041180005,BROOKLYN,1019249,189167,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68582729053537,-73.8738045699107,"(40.68582729053537, -73.8738045699107)"
63660334,01/06/2025 09:47:35 PM,01/06/2025 10:02:58 PM,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11209,225 74 STREET,74 STREET,RIDGE BOULEVARD,3 AVENUE,RIDGE BOULEVARD,3 AVENUE,ADDRESS,BROOKLYN,74 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/06/2025 10:03:00 PM,10 BROOKLYN,3059170070,BROOKLYN,976110,169749,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63259461126622,-74.02932686867612,"(40.63259461126622, -74.02932686867612)"
63647622,01/06/2025 09:47:24 PM,01/07/2025 02:22:04 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11208,89 ELTON STREET,ELTON STREET,RIDGEWOOD AVENUE,ARLINGTON AVENUE,RIDGEWOOD AVENUE,ARLINGTON AVENUE,ADDRESS,BROOKLYN,ELTON STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/07/2025 02:22:08 AM,05 BROOKLYN,3039260006,BROOKLYN,1016123,187620,MOBILE,Unspecified,BROOKLYN,Car,,,,,,,40.68159294081273,-73.88508325072124,"(40.68159294081273, -73.88508325072124)"
63660818,01/06/2025 09:47:20 PM,01/06/2025 11:16:47 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223,1666 WEST    5 STREET,WEST    5 STREET,AVENUE P,QUENTIN ROAD,AVENUE P,QUENTIN ROAD,ADDRESS,BROOKLYN,WEST    5 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/06/2025 11:16:51 PM,11 BROOKLYN,3066260034,BROOKLYN,990231,160374,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.60686390897537,-73.97845990206858,"(40.60686390897537, -73.97845990206858)"
63652922,01/06/2025 09:47:16 PM,01/07/2025 01:46:37 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,1805 78 STREET,78 STREET,18 AVENUE,19 AVENUE,18 AVENUE,19 AVENUE,ADDRESS,BROOKLYN,78 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/07/2025 01:46:39 AM,11 BROOKLYN,3062490001,BROOKLYN,984978,162042,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61144421534584,-73.99737798577982,"(40.61144421534584, -73.99737798577982)"
63647666,01/06/2025 09:46:49 PM,01/07/2025 01:58:06 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10455,660 WESTCHESTER AVENUE,WESTCHESTER AVENUE,TRINITY AVENUE,EAST  152 STREET,TRINITY AVENUE,EAST  152 STREET,ADDRESS,BRONX,WESTCHESTER AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/07/2025 01:58:09 AM,01 BRONX,2026230198,BRONX,1009608,236581,MOBILE,Unspecified,BRONX,,,,,,,,40.81599951249984,-73.90838817052973,"(40.81599951249984, -73.90838817052973)"
63653264,01/06/2025 09:43:20 PM,01/07/2025 02:14:13 AM,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,10467,MAGENTA STREET,MAGENTA STREET,MAGENTA STREET,CAPUCHIN WAY,MAGENTA STREET,CAPUCHIN WAY,INTERSECTION,,,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,01/07/2025 02:14:20 AM,12 BRONX,,BRONX,1021941,258010,PHONE,Unspecified,BRONX,,,,,,,,40.87477173975311,-73.86371187378155,"(40.87477173975311, -73.86371187378155)"
63661074,01/06/2025 09:42:38 PM,01/07/2025 09:43:05 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11358,45-48 AUBURNDALE LANE,AUBURNDALE LANE,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,ADDRESS,FLUSHING,AUBURNDALE LANE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/07/2025 09:43:07 AM,07 QUEENS,4054510058,QUEENS,1041136,214268,PHONE,Unspecified,QUEENS,,,,,,,,40.754609687735126,-73.79467499403792,"(40.754609687735126, -73.79467499403792)"
63654877,01/06/2025 09:42:32 PM,01/06/2025 10:07:24 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11216,1077 BEDFORD AVENUE,BEDFORD AVENUE,LEXINGTON AVENUE,QUINCY STREET,LEXINGTON AVENUE,QUINCY STREET,ADDRESS,BROOKLYN,BEDFORD AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,01/06/2025 10:07:28 PM,03 BROOKLYN,3018020001,BROOKLYN,996836,189560,PHONE,Unspecified,BROOKLYN,,,,,,,,40.686966233579405,-73.95461806526916,"(40.686966233579405, -73.95461806526916)"
63654955,01/06/2025 09:42:25 PM,01/06/2025 10:26:09 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10026,56 WEST  119 STREET,WEST  119 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  119 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/06/2025 10:26:14 PM,10 MANHATTAN,1017170058,MANHATTAN,998925,231985,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80340897556502,-73.94699309336086,"(40.80340897556502, -73.94699309336086)"
63647619,01/06/2025 09:41:43 PM,01/07/2025 02:07:52 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,71-25 69 STREET,69 STREET,CENTRAL AVENUE,MYRTLE AVENUE,CENTRAL AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,69 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/07/2025 02:07:55 AM,05 QUEENS,4036840085,QUEENS,1016571,195523,MOBILE,Unspecified,QUEENS,,,,,,,,40.70328320613848,-73.88343008937795,"(40.70328320613848, -73.88343008937795)"
63656835,01/06/2025 09:41:40 PM,01/06/2025 10:18:22 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11211,23 HOPE STREET,HOPE STREET,ROEBLING STREET,HAVEMEYER STREET,ROEBLING STREET,HAVEMEYER STREET,ADDRESS,BROOKLYN,HOPE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/06/2025 10:18:26 PM,01 BROOKLYN,3023680035,BROOKLYN,996149,199283,PHONE,Unspecified,BROOKLYN,,,,,,,,40.7136545423335,-73.95707803473266,"(40.7136545423335, -73.95707803473266)"
63652994,01/06/2025 09:40:52 PM,01/06/2025 11:21:14 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11220,6807 3 AVENUE,3 AVENUE,68 STREET,BAY RIDGE AVENUE,68 STREET,BAY RIDGE AVENUE,ADDRESS,BROOKLYN,3 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/06/2025 11:21:16 PM,10 BROOKLYN,3058637501,BROOKLYN,977091,171107,MOBILE,Unspecified,BROOKLYN,Car,,,,,,,40.6363228798418,-74.0257939535372,"(40.6363228798418, -74.0257939535372)"
63653251,01/06/2025 09:40:38 PM,01/07/2025 12:08:46 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11366,76-28 166 STREET,166 STREET,76 ROAD,77 AVENUE,76 ROAD,77 AVENUE,ADDRESS,FRESH MEADOWS,166 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/07/2025 12:08:52 PM,08 QUEENS,4069690047,QUEENS,1038976,203547,ONLINE,Unspecified,QUEENS,,,,,,,,40.72519691353812,-73.80255851742025,"(40.72519691353812, -73.80255851742025)"
63654882,01/06/2025 09:38:32 PM,01/07/2025 01:22:33 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11421,85-28 WOODHAVEN BOULEVARD,WOODHAVEN BOULEVARD,85 ROAD,86 AVENUE,85 ROAD,86 AVENUE,ADDRESS,WOODHAVEN,WOODHAVEN BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/07/2025 01:22:36 AM,09 QUEENS,4088750015,QUEENS,1025062,192896,MOBILE,Unspecified,QUEENS,,,,,,,,40.69603762685693,-73.85282215872128,"(40.69603762685693, -73.85282215872128)"
63662606,01/06/2025 09:38:15 PM,01/06/2025 10:04:16 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11374,66-37 WETHEROLE STREET,WETHEROLE STREET,66 AVENUE,67 AVENUE,66 AVENUE,67 AVENUE,ADDRESS,REGO PARK,WETHEROLE STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/06/2025 10:04:19 PM,06 QUEENS,4031570154,QUEENS,1024135,203542,ONLINE,Unspecified,QUEENS,,,,,,,,40.72526255548812,-73.85610206915734,"(40.72526255548812, -73.85610206915734)"
63651402,01/06/2025 09:35:23 PM,01/07/2025 04:35:19 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11239,1152 ELTON STREET,ELTON STREET,LOCKE STREET,EGAN STREET,LOCKE STREET,EGAN STREET,ADDRESS,BROOKLYN,ELTON STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/07/2025 04:35:27 AM,05 BROOKLYN,3044487501,BROOKLYN,1019214,178442,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.656389735405355,-73.87398639915406,"(40.656389735405355, -73.87398639915406)"
63654884,01/06/2025 09:35:22 PM,01/06/2025 10:39:15 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11377,41-41 68 STREET,68 STREET,41 AVENUE,WOODSIDE AVENUE,41 AVENUE,WOODSIDE AVENUE,ADDRESS,WOODSIDE,68 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/06/2025 10:39:20 PM,02 QUEENS,4013080004,QUEENS,1012861,210274,MOBILE,Unspecified,QUEENS,,,,,,,,40.74378387299839,-73.89674796687146,"(40.74378387299839, -73.89674796687146)"
63658776,01/06/2025 09:31:40 PM,01/07/2025 01:25:18 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11239,502 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,01/07/2025 01:25:22 AM,05 BROOKLYN,3044520419,BROOKLYN,1019322,177790,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6545997128435,-73.87360054813237,"(40.6545997128435, -73.87360054813237)"
63654824,01/06/2025 09:30:53 PM,01/06/2025 10:24:24 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11001,86-29 259 STREET,259 STREET,86 AVENUE,87 AVENUE,86 AVENUE,87 AVENUE,ADDRESS,FLORAL PARK,259 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/06/2025 10:24:28 PM,13 QUEENS,4088180020,QUEENS,1065299,206346,ONLINE,Unspecified,QUEENS,,,,,,,,40.732677427836514,-73.70755678552277,"(40.732677427836514, -73.70755678552277)"
63649539,01/06/2025 09:29:24 PM,01/07/2025 02:00:03 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,8646 21 AVENUE,21 AVENUE,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,21 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/07/2025 02:00:06 AM,11 BROOKLYN,3063770061,BROOKLYN,985081,158738,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60237540197265,-73.99700742052396,"(40.60237540197265, -73.99700742052396)"
63649188,01/06/2025 09:28:13 PM,01/06/2025 09:38:55 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10314,155 POTTER AVENUE,POTTER AVENUE,SLOSSON AVENUE,FAIRVIEW AVENUE,SLOSSON AVENUE,FAIRVIEW AVENUE,ADDRESS,STATEN ISLAND,POTTER AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,01/06/2025 09:38:58 PM,01 STATEN ISLAND,5003350027,STATEN ISLAND,951362,164135,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.61712805927026,-74.11846177560179,"(40.61712805927026, -74.11846177560179)"
63662754,01/06/2025 09:27:18 PM,01/06/2025 10:24:08 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11691,11-41 MCBRIDE STREET,MCBRIDE STREET,HOLLYWOOD COURT,MOTT AVENUE,HOLLYWOOD COURT,MOTT AVENUE,ADDRESS,FAR ROCKAWAY,MCBRIDE STREET,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,01/06/2025 10:24:11 PM,14 QUEENS,4157140082,QUEENS,1051502,159699,PHONE,Unspecified,QUEENS,,,,,,,,40.60475800174192,-73.75780458052796,"(40.60475800174192, -73.75780458052796)"
63652928,01/06/2025 09:26:51 PM,01/06/2025 09:51:06 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11419,119-04 107 AVENUE,107 AVENUE,LEFFERTS BOULEVARD,120 STREET,LEFFERTS BOULEVARD,120 STREET,ADDRESS,SOUTH RICHMOND HILL,107 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,01/06/2025 09:51:09 PM,10 QUEENS,4095990001,QUEENS,1033314,188679,MOBILE,Unspecified,QUEENS,,,,,,,,40.68442105376863,-73.82309425761252,"(40.68442105376863, -73.82309425761252)"
63653217,01/06/2025 09:25:35 PM,01/06/2025 10:16:08 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11249,431 WYTHE AVENUE,WYTHE AVENUE,SOUTH    8 STREET,SOUTH    9 STREET,SOUTH    8 STREET,SOUTH    9 STREET,ADDRESS,BROOKLYN,WYTHE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/06/2025 10:16:13 PM,01 BROOKLYN,3021360010,BROOKLYN,993407,197836,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.709686134615545,-73.96697091935957,"(40.709686134615545, -73.96697091935957)"
63649450,01/06/2025 09:25:21 PM,01/07/2025 04:36:31 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,1328 WEST    7 STREET,WEST    7 STREET,BAY PARKWAY,AVENUE O,BAY PARKWAY,AVENUE O,ADDRESS,BROOKLYN,WEST    7 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/07/2025 04:36:34 AM,11 BROOKLYN,3065770016,BROOKLYN,989354,162536,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61279870349547,-73.98161671398941,"(40.61279870349547, -73.98161671398941)"
63660704,01/06/2025 09:23:31 PM,01/06/2025 10:26:37 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11216,138 DECATUR STREET,DECATUR STREET,ALBANY AVENUE,MARCUS GARVEY BOULEVARD,ALBANY AVENUE,MARCUS GARVEY BOULEVARD,ADDRESS,BROOKLYN,DECATUR STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/06/2025 10:26:39 PM,03 BROOKLYN,3018590020,BROOKLYN,1001487,187364,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68093088034758,-73.93785335738836,"(40.68093088034758, -73.93785335738836)"
63653401,01/06/2025 09:22:40 PM,01/07/2025 06:34:54 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11228,1183 72 STREET,72 STREET,11 AVENUE,12 AVENUE,11 AVENUE,12 AVENUE,ADDRESS,BROOKLYN,72 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/07/2025 06:34:56 AM,10 BROOKLYN,3061760043,BROOKLYN,981914,166513,ONLINE,Unspecified,BROOKLYN,Truck,,,,,,,40.62371590461323,-74.00841504309868,"(40.62371590461323, -74.00841504309868)"
63647665,01/06/2025 09:21:55 PM,01/07/2025 06:21:02 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10019,15 WEST   55 STREET,WEST   55 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   55 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/07/2025 06:21:06 AM,05 MANHATTAN,1012710027,MANHATTAN,990977,216900,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76201428638656,-73.97571680869875,"(40.76201428638656, -73.97571680869875)"
